property_id,full_address,beds,baths,year_built,sq_ft_interior,sq_ft_lot,price,price_label,lat,long,img_url,zip_code
31835819,1423 SANDALWOOD DR MESQUITE TX 75181,3,2.0,1990,1326,6225,270872,Redfin Estimate,32.7448885,-96.543157,['https://ssl.cdn-redfin.com/photo/90/mbphoto/510/genMid.13092510_0.jpg'],75181
31834594,3333 BRIAR LN MESQUITE TX 75181,3,2.5,1995,2137,6551,323526,Redfin Estimate,32.7502737,-96.5463365,['https://ssl.cdn-redfin.com/photo/90/mbphoto/853/genMid.14035853_2.jpg'],75181
31834565,3312 BRIAR LN MESQUITE TX 75181,3,2.5,1994,2144,5223,366950,Redfin Estimate,32.7498761,-96.547249,['https://ssl.cdn-redfin.com/photo/90/mbphoto/244/genMid.11817244_2.jpg'],75181
31834557,3301 COOL SPRINGS CIR MESQUITE TX 75181,3,2.0,1994,1436,8032,295891,Redfin Estimate,32.7485264,-96.5487001,['https://ssl.cdn-redfin.com/photo/90/mbphoto/514/genMid.10820514_2.jpg'],75181
31885427,1313 RUTHERFORD DR MESQUITE TX 75149,3,2.0,1972,1280,7200,251240,Redfin Estimate,32.7504966,-96.578151,['https://ssl.cdn-redfin.com/photo/90/mbphoto/618/genMid.20324618_0.jpg'],75149
31850190,726 DRANGUET CIR MESQUITE TX 75149,2,2.0,1955,1584,7993,257480,Redfin Estimate,32.7599048,-96.6013026,['https://ssl.cdn-redfin.com/photo/90/mbphoto/889/genMid.14357889_0.jpg'],75149
31899698,2400 CATALINA DR MESQUITE TX 75150,3,2.0,1966,1254,7327,236008,Redfin Estimate,32.7986768,-96.6473438,['https://ssl.cdn-redfin.com/photo/90/mbphoto/544/genMid.13756544_0.jpg'],75150
31901372,2135 ALOHA DR MESQUITE TX 75150,3,2.0,1967,1574,7436,259982,Redfin Estimate,32.7970456,-96.6487178,['https://ssl.cdn-redfin.com/photo/90/mbphoto/378/genMid.20059378_0.jpg'],75150
31857640,233 HARDWOOD TRL MESQUITE TX 75150,3,2.0,1978,1415,7200,246172,Redfin Estimate,32.8196576,-96.5992513,['https://ssl.cdn-redfin.com/photo/90/mbphoto/775/genMid.10180775_0.jpg'],75150
31817580,2644 GREENLAND DR MESQUITE TX 75150,3,2.0,1961,1725,8368,309415,Redfin Estimate,32.8257373,-96.636321,['https://ssl.cdn-redfin.com/photo/90/mbphoto/539/genMid.14465539_3.jpg'],75150
31911333,1024 FIELD TRAIL DR MESQUITE TX 75150,3,2.0,1982,1511,7113,291060,Redfin Estimate,32.8043052,-96.614068,['https://ssl.cdn-redfin.com/photo/90/mbphoto/051/genMid.13134051_0.jpg'],75150
31912959,2705 INDEPENDENCE DR MESQUITE TX 75150,3,2.0,1985,1768,7584,306417,Redfin Estimate,32.8007582,-96.6157421,['https://ssl.cdn-redfin.com/photo/90/mbphoto/249/genMid.14030249_H.jpg'],75150
31837219,1504 SAVANNAH ST MESQUITE TX 75149,3,2.0,1988,1306,4042,237328,Redfin Estimate,32.7645399,-96.5791102,['https://ssl.cdn-redfin.com/photo/90/mbphoto/132/genMid.11022132_2.jpg'],75149
31892317,1400 FERNWOOD DR MESQUITE TX 75149,3,2.0,2013,2003,8398,366942,Redfin Estimate,32.7815225,-96.6359868,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1400+Fernwood+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=BoSv7qqUG-vg_25ghLfM2krh3JA='],75149
31891964,1420 MEADOWCREST DR MESQUITE TX 75149,4,2.0,1969,2412,14606,316395,Redfin Estimate,32.7829353,-96.6365672,['https://ssl.cdn-redfin.com/photo/90/mbphoto/306/genMid.11701306_4.jpg'],75149
30756630,2608 BANDERA PL MESQUITE TX 75181,5,3.0,2004,3648,8642,373252,Redfin Estimate,32.7291554,-96.5885489,['https://ssl.cdn-redfin.com/photo/90/mbphoto/061/genMid.11871061_P.jpg'],75181
31880074,831 BIG THICKET TRL MESQUITE TX 75149,4,2.0,1995,2328,8246,364289,Redfin Estimate,32.7779094,-96.5846328,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=831+Big+Thicket+Trl%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=eMtirOeQ81APG-0OA60i4-msmjg='],75149
31901426,2116 BAMBOO ST MESQUITE TX 75150,3,2.0,1967,1384,7327,244423,Redfin Estimate,32.7964723,-96.6485023,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2116+Bamboo+St%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=Y1DdZrS_6Trlj3oDrGMXIfk4FJQ='],75150
31827530,2705 PRESTON CREEK  MESQUITE TX 75181,4,2.5,1995,2423,9601,367472,Redfin Estimate,32.7512183,-96.5576583,['https://ssl.cdn-redfin.com/photo/90/mbphoto/718/genMid.13804718_0.jpg'],75181
31830537,3113 RIVERVIEW DR MESQUITE TX 75181,5,3.0,1990,2687,7231,399559,Redfin Estimate,32.7375466,-96.5573529,['https://ssl.cdn-redfin.com/photo/90/mbphoto/099/genMid.12150099_1.jpg'],75181
30770124,2204 HUMMINGBIRD WAY MESQUITE TX 75181,3,2.0,2007,2313,6268,296932,Redfin Estimate,32.7264458,-96.5282889,['https://ssl.cdn-redfin.com/photo/90/mbphoto/540/genMid.14341540_0.jpg'],75181
31857347,305 GREEN CANYON DR MESQUITE TX 75150,3,2.0,1979,1375,7440,240950,Redfin Estimate,32.8163048,-96.5996337,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=305+Green+Canyon+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=LYiI9H3gbVb6_G3WpjEG9LkZFYk='],75150
31857337,413 GREEN CANYON DR MESQUITE TX 75150,3,2.0,1979,1502,6482,260006,Redfin Estimate,32.8163265,-96.6017198,['https://ssl.cdn-redfin.com/photo/90/mbphoto/987/genMid.11914987_8.jpg'],75150
31815497,4309 OLEANDER TRL MESQUITE TX 75150,3,2.0,1962,1792,7200,268639,Redfin Estimate,32.821266,-96.6405878,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4309+Oleander+Trl%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=utJFjWJYvffpqMg9A_4ZIE4Dg-8='],75150
31817494,4332 CHESTNUT DR MESQUITE TX 75150,3,1.5,1960,1713,7200,234570,Redfin Estimate,32.8246626,-96.6341046,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4332+Chestnut+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=XYVtLWNjYniIEYZ2T46IFZTHHBA='],75150
31817518,2632 GREENLAND DR MESQUITE TX 75150,4,2.0,1961,1731,8381,255813,Redfin Estimate,32.8261056,-96.6360323,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2632+Greenland+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=-ajkwVo5Ga3-_KzwAHiv5PiIW_E='],75150
31817566,2645 GREENLAND DR MESQUITE TX 75150,3,1.5,1961,1731,10128,261116,Redfin Estimate,32.8260261,-96.6367013,['https://ssl.cdn-redfin.com/photo/90/mbphoto/051/genMid.10343051_0.jpg'],75150
31887107,913 RUTHERFORD DR MESQUITE TX 75149,3,1.5,1970,1113,7662,257614,Redfin Estimate,32.7542613,-96.5758571,['https://ssl.cdn-redfin.com/photo/90/mbphoto/225/genMid.20106225_0.jpg'],75149
31901235,2226 LUAU ST MESQUITE TX 75150,3,2.0,1965,1775,7327,261951,Redfin Estimate,32.7980419,-96.6478714,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2226+Luau+St%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=AbI6TZObnrjnEwvCxlTxnSxQzZI='],75150
31849997,1651 HANCOCK DR MESQUITE TX 75149,4,2.0,1984,1026,4121,253522,Redfin Estimate,32.7884267,-96.6023456,['https://ssl.cdn-redfin.com/photo/90/mbphoto/093/genMid.11656093_4.jpg'],75149
31849967,1505 LIBERTY LN MESQUITE TX 75149,2,2.0,1984,1153,3999,242411,Redfin Estimate,32.7865441,-96.5989245,['https://ssl.cdn-redfin.com/photo/90/mbphoto/131/genMid.20073131_1.jpg'],75149
31838439,1409 EASTERN HEIGHTS DR MESQUITE TX 75149,3,1.5,1972,1038,7379,213969,Redfin Estimate,32.7484292,-96.5824052,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1409+Eastern+Heights+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=RI2YlmF4QRzDhJCj_OtXboo6sLw='],75149
31899749,2511 VIVA DR MESQUITE TX 75150,3,1.5,1966,1305,7771,234262,Redfin Estimate,32.7992426,-96.6475848,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2511+Viva+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=bi3M_BAcdEt1nROu0iaJ5pFfe7g='],75150
31899675,2429 CATALINA DR MESQUITE TX 75150,3,2.0,1966,1280,7771,255438,Redfin Estimate,32.7990889,-96.6490188,['https://ssl.cdn-redfin.com/photo/90/mbphoto/613/genMid.11274613_3.jpg'],75150
31827481,1501 WILLIAMS CREEK  MESQUITE TX 75181,4,2.5,1997,2298,7148,352595,Redfin Estimate,32.7480218,-96.5591771,['https://ssl.cdn-redfin.com/photo/90/mbphoto/351/genMid.14478351_0.jpg'],75181
31857430,3905 O HARE DR MESQUITE TX 75150,3,2.0,1978,1375,9121,264108,Redfin Estimate,32.8179784,-96.6020119,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=3905+O+Hare+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=l8-VMDEDbbSsr_B-eGUyqaRTTos='],75150
31858839,707 BUTTON DR MESQUITE TX 75150,3,2.0,1980,1727,7440,260177,Redfin Estimate,32.8183771,-96.6061008,['https://ssl.cdn-redfin.com/photo/90/mbphoto/039/genMid.13828039_1.jpg'],75150
31858853,609 HARDWOOD TRL MESQUITE TX 75150,3,2.0,1979,2011,7200,318556,Redfin Estimate,32.8193536,-96.6050577,['https://ssl.cdn-redfin.com/photo/90/mbphoto/260/genMid.12128260_6.jpg'],75150
31827357,2613 WALNUT CREEK DR MESQUITE TX 75181,3,2.0,1997,1843,7475,310490,Redfin Estimate,32.7502852,-96.5587185,['https://ssl.cdn-redfin.com/photo/90/mbphoto/311/genMid.20121311_1.jpg'],75181
31848951,903 MEANDERING WAY  MESQUITE TX 75150,3,2.0,1982,1602,7906,309993,Redfin Estimate,32.815496,-96.6091468,['https://ssl.cdn-redfin.com/photo/90/mbphoto/247/genMid.14629247_1.jpg'],75150
31864621,1113 VISTA DR MESQUITE TX 75149,3,1.0,1959,1212,5998,226756,Redfin Estimate,32.7571296,-96.5847827,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1113+Vista+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=yk0SvlMHR_LZ1u_b12INoPdP_Jo='],75149
31861012,4502 HARBINGER DR MESQUITE TX 75150,3,2.0,1985,1794,9352,349953,Redfin Estimate,32.8259282,-96.6180079,['https://ssl.cdn-redfin.com/photo/90/mbphoto/907/genMid.13025907_0.jpg'],75150
31860988,4510 HARBINGER DR MESQUITE TX 75150,3,2.0,1983,2228,9797,348920,Redfin Estimate,32.8266098,-96.6180353,['https://ssl.cdn-redfin.com/photo/90/mbphoto/117/genMid.13842117_4.jpg'],75150
177848744,1901 BUFFALO HILL DR MESQUITE TX 75149,3,2.5,2022,1376,2993,285196,Redfin Estimate,32.766638,-96.6246199,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1901+Buffalo+Hill+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=JXueN90PZtFscM_7SeHhLNGsehM='],75149
31871671,1205 JUANITA ST MESQUITE TX 75149,3,1.0,1961,1682,7919,274753,Redfin Estimate,32.784517,-96.621541,['https://ssl.cdn-redfin.com/photo/90/mbphoto/736/genMid.20339736_0.jpg'],75149
31871091,1400 BARBARA ST MESQUITE TX 75149,2,1.0,1959,908,8102,187258,Redfin Estimate,32.7870501,-96.6192873,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1400+Barbara+St%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=_JmpXmtMyOGcHroTTQ-RHe64jEY='],75149
31855388,1036 PAINTBRUSH ST MESQUITE TX 75149,3,2.0,1983,1241,5288,288460,Redfin Estimate,32.7712214,-96.5835732,['https://ssl.cdn-redfin.com/photo/90/mbphoto/372/genMid.20264372_2.jpg'],75149
31851881,2800 BEAU DR MESQUITE TX 75181,3,2.0,1988,1388,7244,267779,Redfin Estimate,32.7542847,-96.5569673,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2800+Beau+Dr%2C+Mesquite%2C+TX+75181&size=665x441&source=outdoor&client=gme-redfin&signature=regeh4cbdDb6PUCbFCxP6NqOEoU='],75181
32210013,1136 RANCHO DR MESQUITE TX 75149,3,1.0,1961,1175,7501,170237,Redfin Estimate,32.7528975,-96.5892877,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1136+Rancho+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=7OAjQClk4Qkpa9bgV2iuZysaDOI='],75149
31865767,621 NEW MARKET RD MESQUITE TX 75149,3,2.0,1956,1983,7741,296227,Redfin Estimate,32.7562173,-96.6063861,['https://ssl.cdn-redfin.com/photo/90/mbphoto/572/genMid.20468572_1.jpg'],75149
31871678,1233 JUANITA ST MESQUITE TX 75149,3,1.5,1961,1026,8102,216616,Redfin Estimate,32.7853139,-96.6205811,['https://ssl.cdn-redfin.com/photo/90/mbphoto/727/genMid.14716727_0.jpg'],75149
31871116,1413 JUANITA ST MESQUITE TX 75149,4,1.5,1956,1376,8102,246347,Redfin Estimate,32.7870571,-96.618496,['https://ssl.cdn-redfin.com/photo/90/mbphoto/634/genMid.13475634_0.jpg'],75149
31826676,3022 ANTELOPE DR MESQUITE TX 75181,4,2.5,1997,2610,7244,395930,Redfin Estimate,32.7384373,-96.5577178,['https://ssl.cdn-redfin.com/photo/90/mbphoto/552/genMid.14385552_0.jpg'],75181
31826698,3111 ANTELOPE DR MESQUITE TX 75181,4,2.0,1997,2225,7244,366871,Redfin Estimate,32.738226,-96.5567785,['https://ssl.cdn-redfin.com/photo/90/mbphoto/173/genMid.14746173_0.jpg'],75181
31864426,1101 MIRANDA DR MESQUITE TX 75149,3,1.0,1960,1037,7200,207108,Redfin Estimate,32.7532266,-96.5854916,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1101+Miranda+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=khsxbNo3yYdQSiEmkbGd1kuEEgY='],75149
30757363,2824 INGRAM CIR MESQUITE TX 75181,4,2.5,2006,2349,7540,351448,Redfin Estimate,32.7261407,-96.5908103,['https://ssl.cdn-redfin.com/photo/90/mbphoto/323/genMid.11236323_2.jpg'],75181
31803730,215 KIMBELL ST MESQUITE TX 75149,3,1.0,1938,824,6399,175943,Redfin Estimate,32.76796,-96.5967371,['https://ssl.cdn-redfin.com/photo/90/mbphoto/883/genMid.20114883_8.jpg'],75149
31905030,2709 RED RIVER ST MESQUITE TX 75150,3,2.0,1983,1860,7362,262487,Redfin Estimate,32.8020748,-96.6189952,['https://ssl.cdn-redfin.com/photo/90/mbphoto/420/genMid.10818420_2.jpg'],75150
31904947,1504 LAREDO LN MESQUITE TX 75150,3,2.0,1983,1456,7283,272969,Redfin Estimate,32.7992905,-96.6185361,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1504+Laredo+Ln%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=492gs5N5vugsTQ9bJhD_Wa43wMk='],75150
31911323,1017 FIELD TRAIL DR MESQUITE TX 75150,3,2.0,1982,1694,7192,292172,Redfin Estimate,32.8047327,-96.6136922,['https://ssl.cdn-redfin.com/photo/90/mbphoto/220/genMid.11982220_4.jpg'],75150
31815538,4328 OLEANDER TRL MESQUITE TX 75150,3,2.0,1962,1411,7802,256596,Redfin Estimate,32.8221925,-96.6410317,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4328+Oleander+Trl%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=z1AkOZX46a-Yc3folqoc82kwKxw='],75150
31904737,2804 EL PASO WAY  MESQUITE TX 75150,3,2.5,1984,2485,8673,396571,Redfin Estimate,32.8010839,-96.6219948,['https://ssl.cdn-redfin.com/photo/90/mbphoto/668/genMid.14135668_1.jpg'],75150
31803485,2201 ANITA DR MESQUITE TX 75149,3,1.0,1960,1368,7623,171373,Redfin Estimate,32.7910496,-96.6299721,['https://ssl.cdn-redfin.com/photo/90/mbphoto/650/genMid.14301650_1.jpg'],75149
31805210,220 MELINDA DR MESQUITE TX 75149,3,2.0,1972,1288,7200,282390,Redfin Estimate,32.773341,-96.5960389,['https://ssl.cdn-redfin.com/photo/90/mbphoto/965/genMid.14672965_3.jpg'],75149
31806454,208 E GRUBB DR MESQUITE TX 75149,3,2.0,1973,1335,7623,257275,Redfin Estimate,32.7750158,-96.5966632,['https://ssl.cdn-redfin.com/photo/90/mbphoto/780/genMid.13659780_0.jpg'],75149
177848347,2128 BUFFALO HILL DR MESQUITE TX 75149,3,2.0,2022,1542,3119,307790,Redfin Estimate,32.76423,-96.6241704,['https://ssl.cdn-redfin.com/photo/90/mbphoto/566/genMid.20049566_6.jpg'],75149
177848407,2025 CROOKED BOW DR MESQUITE TX 75149,3,2.5,2022,1675,1472,309371,Redfin Estimate,32.766915,-96.624498,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2025+Crooked+Bow+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=2_3VAu38XU3BVMVGp069eZiC520='],75149
31858939,1004 PRIMROSE ST MESQUITE TX 75149,3,2.0,1986,1612,7270,301095,Redfin Estimate,32.7728421,-96.5848662,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1004+Primrose+St%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=OgL9KBvc_o5uW2-HJvISZf0EQiA='],75149
31864643,806 LEYENDA DR MESQUITE TX 75149,3,1.0,1970,961,7196,222756,Redfin Estimate,32.7579178,-96.5889206,['https://ssl.cdn-redfin.com/photo/90/mbphoto/878/genMid.13214878_0.jpg'],75149
31864319,216 MONTEGO DR MESQUITE TX 75149,2,2.0,1973,1504,3241,168699,Redfin Estimate,32.7800458,-96.5947942,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=216+Montego+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=UAZEAPfrjV9NHmtlsyK-_911W1o='],75149
177848428,2113 CROOKED BOW DR MESQUITE TX 75149,3,2.5,2022,1409,1472,287864,Redfin Estimate,32.766659,-96.625196,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2113+Crooked+Bow+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=3ubmgEDJty6QmkElbfjfN08l57M='],75149
177848666,1949 BUFFALO HILL DR MESQUITE TX 75149,3,2.5,2022,1763,1843,308550,Redfin Estimate,32.765871,-96.6245811,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1949+Buffalo+Hill+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=R3fUws36OMrtAoiITI1iCCHVv54='],75149
177848935,2049 DOVE CREEK LN MESQUITE TX 75149,4,2.5,2022,2218,3999,390005,Redfin Estimate,32.764166,-96.6253808,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2049+Dove+Creek+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=FX271pIOsWJsB20aGG3LfM7Ujyo='],75149
177848937,2041 DOVE CREEK LN MESQUITE TX 75149,4,2.5,2021,1910,3999,359380,Redfin Estimate,32.7643855,-96.6253808,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2041+Dove+Creek+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=UYiqfLIcFqJiqceJYK4YqUpWzsE='],75149
30757278,1213 NIMITZ WAY  MESQUITE TX 75181,5,3.0,2005,2826,15577,410019,Redfin Estimate,32.7245364,-96.5891626,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=1213+Nimitz+Way%2C+Mesquite%2C+TX+75181&size=665x441&source=outdoor&client=gme-redfin&signature=4JCrTyGKSNdBQBqIbxIzV13ZaDE='],75181
31835821,3229 FOUNTAIN DR MESQUITE TX 75181,4,2.0,2000,2636,23731,299475,Redfin Estimate,32.7532902,-96.5486918,['https://ssl.cdn-redfin.com/photo/90/mbphoto/524/genMid.10844524_2.jpg'],75181
31860866,4621 MEADOWVIEW DR MESQUITE TX 75150,3,2.0,1984,1705,7671,306790,Redfin Estimate,32.8284151,-96.6141752,['https://ssl.cdn-redfin.com/photo/90/mbphoto/065/genMid.14257065_1.jpg'],75150
31860762,1200 GONZALES DR MESQUITE TX 75150,3,2.5,1985,2406,8490,381938,Redfin Estimate,32.8219901,-96.6162751,['https://ssl.cdn-redfin.com/photo/90/mbphoto/558/genMid.13462558_0.jpg'],75150
31864491,1018 CASA DR MESQUITE TX 75149,3,1.0,1958,1220,7196,214288,Redfin Estimate,32.7553593,-96.5858997,['https://ssl.cdn-redfin.com/photo/90/mbphoto/795/genMid.14345795_1.jpg'],75149
177848349,2124 BUFFALO HILL DR MESQUITE TX 75149,3,2.0,2022,1292,3119,304921,Redfin Estimate,32.7643387,-96.6241913,['https://ssl.cdn-redfin.com/photo/90/mbphoto/576/genMid.20049576_2.jpg'],75149
32232378,7410 PROVIDENCE DR ROWLETT TX 75089,4,2.5,2005,2964,8002,465754,Redfin Estimate,32.9197776,-96.5308728,['https://ssl.cdn-redfin.com/photo/90/mbphoto/651/genMid.20010651_0.jpg'],75089
32232420,7610 PROVIDENCE DR ROWLETT TX 75089,3,2.0,2004,2290,8002,420942,Redfin Estimate,32.9197813,-96.5291224,['https://ssl.cdn-redfin.com/photo/90/mbphoto/196/genMid.11346196_2.jpg'],75089
32232427,6706 PROVIDENCE DR ROWLETT TX 75089,4,3.5,2004,3152,10951,509053,Redfin Estimate,32.9199299,-96.5279555,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6706+Providence+Dr%2C+Rowlett%2C+TX+75089&size=665x441&source=outdoor&client=gme-redfin&signature=UGoIs9we3EAHP_2h-a0hnCQIdIQ='],75089
32232426,6710 PROVIDENCE DR ROWLETT TX 75089,4,2.5,2005,2978,8046,439460,Redfin Estimate,32.9201469,-96.5279972,['https://ssl.cdn-redfin.com/photo/90/mbphoto/032/genMid.13593032_0.jpg'],75089
32232484,8006 MARQUETT DR ROWLETT TX 75089,4,2.0,2003,2992,8002,414609,Redfin Estimate,32.920514,-96.5251634,['https://ssl.cdn-redfin.com/photo/90/mbphoto/707/genMid.11786707_3.jpg'],75089
32232478,8014 MARQUETT DR ROWLETT TX 75089,3,2.0,2004,1980,10054,367011,Redfin Estimate,32.9204941,-96.524705,['https://ssl.cdn-redfin.com/photo/90/mbphoto/945/genMid.11633945_5.jpg'],75089
32232472,7805 WILMINGTON DR ROWLETT TX 75089,5,3.0,2002,3322,8002,443533,Redfin Estimate,32.9201805,-96.5269345,['https://ssl.cdn-redfin.com/photo/90/mbphoto/613/genMid.11421613_2.jpg'],75089
32232464,7910 AMESBURY LN ROWLETT TX 75089,4,2.0,2004,1912,7200,367966,Redfin Estimate,32.9212311,-96.5257805,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=7910+Amesbury+Ln%2C+Rowlett%2C+TX+75089&size=665x441&source=outdoor&client=gme-redfin&signature=QroW1gJFMGQiwlyOiNFKdUUKmqI='],75089
31249163,308 SIERRA WAY  CEDAR HILL TX 75104,3,2.0,1988,1624,5001,231261,Redfin Estimate,32.6123823,-96.948718,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=308+Sierra+Way%2C+Cedar+Hill%2C+TX+75104&size=665x441&source=outdoor&client=gme-redfin&signature=cPrD_KMLevx2apOmyxMO6cfBqaY='],75104
31241012,426 DOLLINS ST CEDAR HILL TX 75104,2,2.0,1984,1054,3794,189198,Redfin Estimate,32.5805152,-96.9389025,['https://ssl.cdn-redfin.com/photo/90/mbphoto/736/genMid.14098736_1.jpg'],75104
32232659,7201 BEVERLY DR ROWLETT TX 75089,4,2.0,2005,2122,7279,361130,Redfin Estimate,32.9246282,-96.5252884,['https://ssl.cdn-redfin.com/photo/90/mbphoto/792/genMid.13652792_2.jpg'],75089
